artifact_id,workflow_run_id,request_id,artifact_type,version_no,storage_uri,created_at,created_by,is_latest_version
ART-0954-01-02,RUN-0954-01,REQ-0954,validation_report,1,artifacts/REQ-0954/RUN-0954-01/validation_report_v1.json,2026-03-21 17:19:00,system,1
ART-0954-01-03,RUN-0954-01,REQ-0954,optimization_result,1,artifacts/REQ-0954/RUN-0954-01/optimization_result_v1.json,2026-03-21 17:29:00,system,1
ART-0954-01-04,RUN-0954-01,REQ-0954,decision_audit,1,artifacts/REQ-0954/RUN-0954-01/decision_audit_v1.json,2026-03-21 17:39:00,system,1
ART-0954-01-05,RUN-0954-01,REQ-0954,sensitivity_report,1,artifacts/REQ-0954/RUN-0954-01/sensitivity_report_v1.json,2026-03-21 17:49:00,system,1
ART-0954-01-06,RUN-0954-01,REQ-0954,recommendation_packet,1,artifacts/REQ-0954/RUN-0954-01/recommendation_packet_v1.json,2026-03-21 17:59:00,system,1
ART-0955-01-01,RUN-0955-01,REQ-0955,parsed_scenario,1,artifacts/REQ-0955/RUN-0955-01/parsed_scenario_v1.json,2026-04-12 01:25:00,system,1
ART-0955-01-02,RUN-0955-01,REQ-0955,validation_report,1,artifacts/REQ-0955/RUN-0955-01/validation_report_v1.json,2026-04-12 01:35:00,system,1
ART-0955-01-03,RUN-0955-01,REQ-0955,optimization_result,1,artifacts/REQ-0955/RUN-0955-01/optimization_result_v1.json,2026-04-12 01:45:00,system,1
ART-0955-01-04,RUN-0955-01,REQ-0955,decision_audit,1,artifacts/REQ-0955/RUN-0955-01/decision_audit_v1.json,2026-04-12 01:55:00,system,1
ART-0955-01-05,RUN-0955-01,REQ-0955,sensitivity_report,1,artifacts/REQ-0955/RUN-0955-01/sensitivity_report_v1.json,2026-04-12 02:05:00,system,1
ART-0955-01-06,RUN-0955-01,REQ-0955,recommendation_packet,1,artifacts/REQ-0955/RUN-0955-01/recommendation_packet_v1.json,2026-04-12 02:15:00,system,1
ART-0956-01-01,RUN-0956-01,REQ-0956,parsed_scenario,1,artifacts/REQ-0956/RUN-0956-01/parsed_scenario_v1.json,2026-03-04 20:58:00,system,1
ART-0956-01-02,RUN-0956-01,REQ-0956,validation_report,1,artifacts/REQ-0956/RUN-0956-01/validation_report_v1.json,2026-03-04 21:08:00,system,1
ART-0956-01-03,RUN-0956-01,REQ-0956,optimization_result,1,artifacts/REQ-0956/RUN-0956-01/optimization_result_v1.json,2026-03-04 21:18:00,system,1
ART-0956-01-04,RUN-0956-01,REQ-0956,decision_audit,1,artifacts/REQ-0956/RUN-0956-01/decision_audit_v1.json,2026-03-04 21:28:00,system,1
ART-0956-01-05,RUN-0956-01,REQ-0956,sensitivity_report,1,artifacts/REQ-0956/RUN-0956-01/sensitivity_report_v1.json,2026-03-04 21:38:00,system,1
ART-0956-01-06,RUN-0956-01,REQ-0956,recommendation_packet,1,artifacts/REQ-0956/RUN-0956-01/recommendation_packet_v1.json,2026-03-04 21:48:00,system,1
ART-0957-01-01,RUN-0957-01,REQ-0957,parsed_scenario,1,artifacts/REQ-0957/RUN-0957-01/parsed_scenario_v1.json,2026-03-21 04:03:00,system,1
ART-0957-01-02,RUN-0957-01,REQ-0957,validation_report,1,artifacts/REQ-0957/RUN-0957-01/validation_report_v1.json,2026-03-21 04:13:00,system,1
ART-0957-01-03,RUN-0957-01,REQ-0957,optimization_result,1,artifacts/REQ-0957/RUN-0957-01/optimization_result_v1.json,2026-03-21 04:23:00,system,1
ART-0957-01-04,RUN-0957-01,REQ-0957,decision_audit,1,artifacts/REQ-0957/RUN-0957-01/decision_audit_v1.json,2026-03-21 04:33:00,system,1
ART-0957-01-05,RUN-0957-01,REQ-0957,sensitivity_report,1,artifacts/REQ-0957/RUN-0957-01/sensitivity_report_v1.json,2026-03-21 04:43:00,system,1
ART-0957-01-06,RUN-0957-01,REQ-0957,recommendation_packet,1,artifacts/REQ-0957/RUN-0957-01/recommendation_packet_v1.json,2026-03-21 04:53:00,system,1
ART-0958-01-01,RUN-0958-01,REQ-0958,parsed_scenario,1,artifacts/REQ-0958/RUN-0958-01/parsed_scenario_v1.json,2026-04-04 22:57:00,system,1
ART-0958-01-02,RUN-0958-01,REQ-0958,validation_report,1,artifacts/REQ-0958/RUN-0958-01/validation_report_v1.json,2026-04-04 23:07:00,system,1
ART-0958-01-03,RUN-0958-01,REQ-0958,optimization_result,1,artifacts/REQ-0958/RUN-0958-01/optimization_result_v1.json,2026-04-04 23:17:00,system,1
ART-0958-01-04,RUN-0958-01,REQ-0958,decision_audit,1,artifacts/REQ-0958/RUN-0958-01/decision_audit_v1.json,2026-04-04 23:27:00,system,1
ART-0958-01-05,RUN-0958-01,REQ-0958,sensitivity_report,1,artifacts/REQ-0958/RUN-0958-01/sensitivity_report_v1.json,2026-04-04 23:37:00,system,1
ART-0958-01-06,RUN-0958-01,REQ-0958,recommendation_packet,1,artifacts/REQ-0958/RUN-0958-01/recommendation_packet_v1.json,2026-04-04 23:47:00,system,1
ART-0959-01-01,RUN-0959-01,REQ-0959,parsed_scenario,1,artifacts/REQ-0959/RUN-0959-01/parsed_scenario_v1.json,2026-01-21 08:37:00,system,1
ART-0959-01-02,RUN-0959-01,REQ-0959,validation_report,1,artifacts/REQ-0959/RUN-0959-01/validation_report_v1.json,2026-01-21 08:47:00,system,1
ART-0960-01-01,RUN-0960-01,REQ-0960,parsed_scenario,1,artifacts/REQ-0960/RUN-0960-01/parsed_scenario_v1.json,2026-02-02 02:19:00,system,1
ART-0960-01-02,RUN-0960-01,REQ-0960,validation_report,1,artifacts/REQ-0960/RUN-0960-01/validation_report_v1.json,2026-02-02 02:29:00,system,1
ART-0960-01-03,RUN-0960-01,REQ-0960,optimization_result,1,artifacts/REQ-0960/RUN-0960-01/optimization_result_v1.json,2026-02-02 02:39:00,system,1
ART-0960-01-04,RUN-0960-01,REQ-0960,decision_audit,1,artifacts/REQ-0960/RUN-0960-01/decision_audit_v1.json,2026-02-02 02:49:00,system,1
ART-0960-01-05,RUN-0960-01,REQ-0960,sensitivity_report,1,artifacts/REQ-0960/RUN-0960-01/sensitivity_report_v1.json,2026-02-02 02:59:00,system,1
ART-0960-01-06,RUN-0960-01,REQ-0960,recommendation_packet,1,artifacts/REQ-0960/RUN-0960-01/recommendation_packet_v1.json,2026-02-02 03:09:00,system,1
ART-0961-01-01,RUN-0961-01,REQ-0961,parsed_scenario,1,artifacts/REQ-0961/RUN-0961-01/parsed_scenario_v1.json,2026-02-27 21:01:00,system,1
ART-0961-01-02,RUN-0961-01,REQ-0961,validation_report,1,artifacts/REQ-0961/RUN-0961-01/validation_report_v1.json,2026-02-27 21:11:00,system,1
ART-0961-01-03,RUN-0961-01,REQ-0961,optimization_result,1,artifacts/REQ-0961/RUN-0961-01/optimization_result_v1.json,2026-02-27 21:21:00,system,1
ART-0961-01-04,RUN-0961-01,REQ-0961,decision_audit,1,artifacts/REQ-0961/RUN-0961-01/decision_audit_v1.json,2026-02-27 21:31:00,system,1
ART-0961-01-05,RUN-0961-01,REQ-0961,sensitivity_report,1,artifacts/REQ-0961/RUN-0961-01/sensitivity_report_v1.json,2026-02-27 21:41:00,system,1
ART-0961-01-06,RUN-0961-01,REQ-0961,recommendation_packet,1,artifacts/REQ-0961/RUN-0961-01/recommendation_packet_v1.json,2026-02-27 21:51:00,system,1
ART-0962-01-01,RUN-0962-01,REQ-0962,parsed_scenario,1,artifacts/REQ-0962/RUN-0962-01/parsed_scenario_v1.json,2026-03-29 17:17:00,system,1
ART-0962-01-02,RUN-0962-01,REQ-0962,validation_report,1,artifacts/REQ-0962/RUN-0962-01/validation_report_v1.json,2026-03-29 17:27:00,system,1
ART-0962-01-03,RUN-0962-01,REQ-0962,optimization_result,1,artifacts/REQ-0962/RUN-0962-01/optimization_result_v1.json,2026-03-29 17:37:00,system,1
ART-0962-01-04,RUN-0962-01,REQ-0962,decision_audit,1,artifacts/REQ-0962/RUN-0962-01/decision_audit_v1.json,2026-03-29 17:47:00,system,1
ART-0962-01-05,RUN-0962-01,REQ-0962,sensitivity_report,1,artifacts/REQ-0962/RUN-0962-01/sensitivity_report_v1.json,2026-03-29 17:57:00,system,1
ART-0962-01-06,RUN-0962-01,REQ-0962,recommendation_packet,1,artifacts/REQ-0962/RUN-0962-01/recommendation_packet_v1.json,2026-03-29 18:07:00,system,1
ART-0963-01-01,RUN-0963-01,REQ-0963,parsed_scenario,1,artifacts/REQ-0963/RUN-0963-01/parsed_scenario_v1.json,2026-01-23 18:09:00,system,1
ART-0963-01-02,RUN-0963-01,REQ-0963,validation_report,1,artifacts/REQ-0963/RUN-0963-01/validation_report_v1.json,2026-01-23 18:19:00,system,1
ART-0964-01-01,RUN-0964-01,REQ-0964,parsed_scenario,1,artifacts/REQ-0964/RUN-0964-01/parsed_scenario_v1.json,2026-03-01 12:51:00,system,1
ART-0964-01-02,RUN-0964-01,REQ-0964,validation_report,1,artifacts/REQ-0964/RUN-0964-01/validation_report_v1.json,2026-03-01 13:01:00,system,1
ART-0965-01-01,RUN-0965-01,REQ-0965,parsed_scenario,1,artifacts/REQ-0965/RUN-0965-01/parsed_scenario_v1.json,2026-03-27 04:59:00,system,1
ART-0965-01-02,RUN-0965-01,REQ-0965,validation_report,1,artifacts/REQ-0965/RUN-0965-01/validation_report_v1.json,2026-03-27 05:09:00,system,1
ART-0965-01-03,RUN-0965-01,REQ-0965,optimization_result,1,artifacts/REQ-0965/RUN-0965-01/optimization_result_v1.json,2026-03-27 05:19:00,system,1
ART-0965-01-04,RUN-0965-01,REQ-0965,decision_audit,1,artifacts/REQ-0965/RUN-0965-01/decision_audit_v1.json,2026-03-27 05:29:00,system,1
ART-0965-01-05,RUN-0965-01,REQ-0965,sensitivity_report,1,artifacts/REQ-0965/RUN-0965-01/sensitivity_report_v1.json,2026-03-27 05:39:00,system,1
ART-0965-01-06,RUN-0965-01,REQ-0965,recommendation_packet,1,artifacts/REQ-0965/RUN-0965-01/recommendation_packet_v1.json,2026-03-27 05:49:00,system,1
ART-0966-01-01,RUN-0966-01,REQ-0966,parsed_scenario,1,artifacts/REQ-0966/RUN-0966-01/parsed_scenario_v1.json,2026-02-06 06:20:00,system,1
ART-0966-01-02,RUN-0966-01,REQ-0966,validation_report,1,artifacts/REQ-0966/RUN-0966-01/validation_report_v1.json,2026-02-06 06:30:00,system,1
ART-0966-01-03,RUN-0966-01,REQ-0966,optimization_result,1,artifacts/REQ-0966/RUN-0966-01/optimization_result_v1.json,2026-02-06 06:40:00,system,1
ART-0966-01-04,RUN-0966-01,REQ-0966,decision_audit,1,artifacts/REQ-0966/RUN-0966-01/decision_audit_v1.json,2026-02-06 06:50:00,system,1
ART-0966-01-05,RUN-0966-01,REQ-0966,sensitivity_report,1,artifacts/REQ-0966/RUN-0966-01/sensitivity_report_v1.json,2026-02-06 07:00:00,system,1
ART-0966-01-06,RUN-0966-01,REQ-0966,recommendation_packet,1,artifacts/REQ-0966/RUN-0966-01/recommendation_packet_v1.json,2026-02-06 07:10:00,system,1
ART-0967-01-01,RUN-0967-01,REQ-0967,parsed_scenario,1,artifacts/REQ-0967/RUN-0967-01/parsed_scenario_v1.json,2026-03-04 01:48:00,system,1
ART-0967-01-02,RUN-0967-01,REQ-0967,validation_report,1,artifacts/REQ-0967/RUN-0967-01/validation_report_v1.json,2026-03-04 01:58:00,system,1
ART-0968-01-01,RUN-0968-01,REQ-0968,parsed_scenario,1,artifacts/REQ-0968/RUN-0968-01/parsed_scenario_v1.json,2026-01-08 07:52:00,system,1
ART-0968-01-02,RUN-0968-01,REQ-0968,validation_report,1,artifacts/REQ-0968/RUN-0968-01/validation_report_v1.json,2026-01-08 08:02:00,system,1
ART-0968-01-03,RUN-0968-01,REQ-0968,optimization_result,1,artifacts/REQ-0968/RUN-0968-01/optimization_result_v1.json,2026-01-08 08:12:00,system,1
ART-0968-01-04,RUN-0968-01,REQ-0968,decision_audit,1,artifacts/REQ-0968/RUN-0968-01/decision_audit_v1.json,2026-01-08 08:22:00,system,1
ART-0968-01-05,RUN-0968-01,REQ-0968,sensitivity_report,1,artifacts/REQ-0968/RUN-0968-01/sensitivity_report_v1.json,2026-01-08 08:32:00,system,1
ART-0968-01-06,RUN-0968-01,REQ-0968,recommendation_packet,1,artifacts/REQ-0968/RUN-0968-01/recommendation_packet_v1.json,2026-01-08 08:42:00,system,1
ART-0969-01-01,RUN-0969-01,REQ-0969,parsed_scenario,1,artifacts/REQ-0969/RUN-0969-01/parsed_scenario_v1.json,2026-01-20 18:18:00,system,1
ART-0969-01-02,RUN-0969-01,REQ-0969,validation_report,1,artifacts/REQ-0969/RUN-0969-01/validation_report_v1.json,2026-01-20 18:28:00,system,1
ART-0970-01-01,RUN-0970-01,REQ-0970,parsed_scenario,1,artifacts/REQ-0970/RUN-0970-01/parsed_scenario_v1.json,2026-04-09 19:13:00,system,1
ART-0970-01-02,RUN-0970-01,REQ-0970,validation_report,1,artifacts/REQ-0970/RUN-0970-01/validation_report_v1.json,2026-04-09 19:23:00,system,1
ART-0970-01-03,RUN-0970-01,REQ-0970,optimization_result,1,artifacts/REQ-0970/RUN-0970-01/optimization_result_v1.json,2026-04-09 19:33:00,system,1
ART-0970-01-04,RUN-0970-01,REQ-0970,decision_audit,1,artifacts/REQ-0970/RUN-0970-01/decision_audit_v1.json,2026-04-09 19:43:00,system,1
ART-0970-01-05,RUN-0970-01,REQ-0970,sensitivity_report,1,artifacts/REQ-0970/RUN-0970-01/sensitivity_report_v1.json,2026-04-09 19:53:00,system,1
ART-0970-01-06,RUN-0970-01,REQ-0970,recommendation_packet,1,artifacts/REQ-0970/RUN-0970-01/recommendation_packet_v1.json,2026-04-09 20:03:00,system,1
ART-0971-01-01,RUN-0971-01,REQ-0971,parsed_scenario,1,artifacts/REQ-0971/RUN-0971-01/parsed_scenario_v1.json,2026-03-21 21:57:00,system,1
ART-0971-01-02,RUN-0971-01,REQ-0971,validation_report,1,artifacts/REQ-0971/RUN-0971-01/validation_report_v1.json,2026-03-21 22:07:00,system,1
ART-0972-01-01,RUN-0972-01,REQ-0972,parsed_scenario,1,artifacts/REQ-0972/RUN-0972-01/parsed_scenario_v1.json,2026-03-02 02:33:00,system,1
ART-0972-01-02,RUN-0972-01,REQ-0972,validation_report,1,artifacts/REQ-0972/RUN-0972-01/validation_report_v1.json,2026-03-02 02:43:00,system,1
ART-0973-01-01,RUN-0973-01,REQ-0973,parsed_scenario,1,artifacts/REQ-0973/RUN-0973-01/parsed_scenario_v1.json,2026-01-13 20:29:00,system,1
ART-0973-01-02,RUN-0973-01,REQ-0973,validation_report,1,artifacts/REQ-0973/RUN-0973-01/validation_report_v1.json,2026-01-13 20:39:00,system,1
ART-0973-01-03,RUN-0973-01,REQ-0973,optimization_result,1,artifacts/REQ-0973/RUN-0973-01/optimization_result_v1.json,2026-01-13 20:49:00,system,1
ART-0973-01-04,RUN-0973-01,REQ-0973,decision_audit,1,artifacts/REQ-0973/RUN-0973-01/decision_audit_v1.json,2026-01-13 20:59:00,system,1
ART-0973-01-05,RUN-0973-01,REQ-0973,sensitivity_report,1,artifacts/REQ-0973/RUN-0973-01/sensitivity_report_v1.json,2026-01-13 21:09:00,system,1
ART-0973-01-06,RUN-0973-01,REQ-0973,recommendation_packet,1,artifacts/REQ-0973/RUN-0973-01/recommendation_packet_v1.json,2026-01-13 21:19:00,system,1
ART-0974-01-01,RUN-0974-01,REQ-0974,parsed_scenario,1,artifacts/REQ-0974/RUN-0974-01/parsed_scenario_v1.json,2026-01-25 20:27:00,system,1
ART-0974-01-02,RUN-0974-01,REQ-0974,validation_report,1,artifacts/REQ-0974/RUN-0974-01/validation_report_v1.json,2026-01-25 20:37:00,system,1
ART-0974-01-03,RUN-0974-01,REQ-0974,optimization_result,1,artifacts/REQ-0974/RUN-0974-01/optimization_result_v1.json,2026-01-25 20:47:00,system,1
ART-0974-01-04,RUN-0974-01,REQ-0974,decision_audit,1,artifacts/REQ-0974/RUN-0974-01/decision_audit_v1.json,2026-01-25 20:57:00,system,1
ART-0974-01-05,RUN-0974-01,REQ-0974,sensitivity_report,1,artifacts/REQ-0974/RUN-0974-01/sensitivity_report_v1.json,2026-01-25 21:07:00,system,1
ART-0974-01-06,RUN-0974-01,REQ-0974,recommendation_packet,1,artifacts/REQ-0974/RUN-0974-01/recommendation_packet_v1.json,2026-01-25 21:17:00,system,1
ART-0975-01-01,RUN-0975-01,REQ-0975,parsed_scenario,1,artifacts/REQ-0975/RUN-0975-01/parsed_scenario_v1.json,2026-03-12 22:35:00,system,1
ART-0975-01-02,RUN-0975-01,REQ-0975,validation_report,1,artifacts/REQ-0975/RUN-0975-01/validation_report_v1.json,2026-03-12 22:45:00,system,1
ART-0975-01-03,RUN-0975-01,REQ-0975,optimization_result,1,artifacts/REQ-0975/RUN-0975-01/optimization_result_v1.json,2026-03-12 22:55:00,system,1
ART-0975-01-04,RUN-0975-01,REQ-0975,decision_audit,1,artifacts/REQ-0975/RUN-0975-01/decision_audit_v1.json,2026-03-12 23:05:00,system,1
ART-0975-01-05,RUN-0975-01,REQ-0975,sensitivity_report,1,artifacts/REQ-0975/RUN-0975-01/sensitivity_report_v1.json,2026-03-12 23:15:00,system,1
ART-0975-01-06,RUN-0975-01,REQ-0975,recommendation_packet,1,artifacts/REQ-0975/RUN-0975-01/recommendation_packet_v1.json,2026-03-12 23:25:00,system,1
ART-0976-01-01,RUN-0976-01,REQ-0976,parsed_scenario,1,artifacts/REQ-0976/RUN-0976-01/parsed_scenario_v1.json,2026-03-19 21:43:00,system,1
ART-0976-01-02,RUN-0976-01,REQ-0976,validation_report,1,artifacts/REQ-0976/RUN-0976-01/validation_report_v1.json,2026-03-19 21:53:00,system,1
ART-0977-01-01,RUN-0977-01,REQ-0977,parsed_scenario,1,artifacts/REQ-0977/RUN-0977-01/parsed_scenario_v1.json,2026-03-30 12:29:00,system,1
ART-0977-01-02,RUN-0977-01,REQ-0977,validation_report,1,artifacts/REQ-0977/RUN-0977-01/validation_report_v1.json,2026-03-30 12:39:00,system,1
ART-0978-01-01,RUN-0978-01,REQ-0978,parsed_scenario,1,artifacts/REQ-0978/RUN-0978-01/parsed_scenario_v1.json,2026-03-16 11:33:00,system,1
ART-0978-01-02,RUN-0978-01,REQ-0978,validation_report,1,artifacts/REQ-0978/RUN-0978-01/validation_report_v1.json,2026-03-16 11:43:00,system,1
ART-0978-01-03,RUN-0978-01,REQ-0978,optimization_result,1,artifacts/REQ-0978/RUN-0978-01/optimization_result_v1.json,2026-03-16 11:53:00,system,1
ART-0978-01-04,RUN-0978-01,REQ-0978,decision_audit,1,artifacts/REQ-0978/RUN-0978-01/decision_audit_v1.json,2026-03-16 12:03:00,system,1
ART-0978-01-05,RUN-0978-01,REQ-0978,sensitivity_report,1,artifacts/REQ-0978/RUN-0978-01/sensitivity_report_v1.json,2026-03-16 12:13:00,system,1
ART-0978-01-06,RUN-0978-01,REQ-0978,recommendation_packet,1,artifacts/REQ-0978/RUN-0978-01/recommendation_packet_v1.json,2026-03-16 12:23:00,system,1
ART-0979-01-01,RUN-0979-01,REQ-0979,parsed_scenario,1,artifacts/REQ-0979/RUN-0979-01/parsed_scenario_v1.json,2026-03-05 02:29:00,system,1
ART-0979-01-02,RUN-0979-01,REQ-0979,validation_report,1,artifacts/REQ-0979/RUN-0979-01/validation_report_v1.json,2026-03-05 02:39:00,system,1
ART-0979-01-03,RUN-0979-01,REQ-0979,optimization_result,1,artifacts/REQ-0979/RUN-0979-01/optimization_result_v1.json,2026-03-05 02:49:00,system,1
ART-0979-01-04,RUN-0979-01,REQ-0979,decision_audit,1,artifacts/REQ-0979/RUN-0979-01/decision_audit_v1.json,2026-03-05 02:59:00,system,1
ART-0979-01-05,RUN-0979-01,REQ-0979,sensitivity_report,1,artifacts/REQ-0979/RUN-0979-01/sensitivity_report_v1.json,2026-03-05 03:09:00,system,1
ART-0979-01-06,RUN-0979-01,REQ-0979,recommendation_packet,1,artifacts/REQ-0979/RUN-0979-01/recommendation_packet_v1.json,2026-03-05 03:19:00,system,1
ART-0980-01-01,RUN-0980-01,REQ-0980,parsed_scenario,1,artifacts/REQ-0980/RUN-0980-01/parsed_scenario_v1.json,2026-03-26 11:07:00,system,1
ART-0980-01-02,RUN-0980-01,REQ-0980,validation_report,1,artifacts/REQ-0980/RUN-0980-01/validation_report_v1.json,2026-03-26 11:17:00,system,1
ART-0980-01-03,RUN-0980-01,REQ-0980,optimization_result,1,artifacts/REQ-0980/RUN-0980-01/optimization_result_v1.json,2026-03-26 11:27:00,system,1
ART-0980-01-04,RUN-0980-01,REQ-0980,decision_audit,1,artifacts/REQ-0980/RUN-0980-01/decision_audit_v1.json,2026-03-26 11:37:00,system,1
ART-0980-01-05,RUN-0980-01,REQ-0980,sensitivity_report,1,artifacts/REQ-0980/RUN-0980-01/sensitivity_report_v1.json,2026-03-26 11:47:00,system,1
ART-0980-01-06,RUN-0980-01,REQ-0980,recommendation_packet,1,artifacts/REQ-0980/RUN-0980-01/recommendation_packet_v1.json,2026-03-26 11:57:00,system,1
ART-0981-01-01,RUN-0981-01,REQ-0981,parsed_scenario,1,artifacts/REQ-0981/RUN-0981-01/parsed_scenario_v1.json,2026-03-08 17:11:00,system,1
ART-0981-01-02,RUN-0981-01,REQ-0981,validation_report,1,artifacts/REQ-0981/RUN-0981-01/validation_report_v1.json,2026-03-08 17:21:00,system,1
ART-0981-01-03,RUN-0981-01,REQ-0981,optimization_result,1,artifacts/REQ-0981/RUN-0981-01/optimization_result_v1.json,2026-03-08 17:31:00,system,1
ART-0981-01-04,RUN-0981-01,REQ-0981,decision_audit,1,artifacts/REQ-0981/RUN-0981-01/decision_audit_v1.json,2026-03-08 17:41:00,system,1
ART-0981-01-05,RUN-0981-01,REQ-0981,sensitivity_report,1,artifacts/REQ-0981/RUN-0981-01/sensitivity_report_v1.json,2026-03-08 17:51:00,system,1
ART-0981-01-06,RUN-0981-01,REQ-0981,recommendation_packet,1,artifacts/REQ-0981/RUN-0981-01/recommendation_packet_v1.json,2026-03-08 18:01:00,system,1
ART-0982-01-01,RUN-0982-01,REQ-0982,parsed_scenario,1,artifacts/REQ-0982/RUN-0982-01/parsed_scenario_v1.json,2026-02-28 05:19:00,system,1
ART-0982-01-02,RUN-0982-01,REQ-0982,validation_report,1,artifacts/REQ-0982/RUN-0982-01/validation_report_v1.json,2026-02-28 05:29:00,system,1
ART-0982-01-03,RUN-0982-01,REQ-0982,optimization_result,1,artifacts/REQ-0982/RUN-0982-01/optimization_result_v1.json,2026-02-28 05:39:00,system,1
ART-0982-01-04,RUN-0982-01,REQ-0982,decision_audit,1,artifacts/REQ-0982/RUN-0982-01/decision_audit_v1.json,2026-02-28 05:49:00,system,1
ART-0982-01-05,RUN-0982-01,REQ-0982,sensitivity_report,1,artifacts/REQ-0982/RUN-0982-01/sensitivity_report_v1.json,2026-02-28 05:59:00,system,1
ART-0982-01-06,RUN-0982-01,REQ-0982,recommendation_packet,1,artifacts/REQ-0982/RUN-0982-01/recommendation_packet_v1.json,2026-02-28 06:09:00,system,1
ART-0983-01-01,RUN-0983-01,REQ-0983,parsed_scenario,1,artifacts/REQ-0983/RUN-0983-01/parsed_scenario_v1.json,2026-04-08 09:30:00,system,1
ART-0983-01-02,RUN-0983-01,REQ-0983,validation_report,1,artifacts/REQ-0983/RUN-0983-01/validation_report_v1.json,2026-04-08 09:40:00,system,1
ART-0984-01-01,RUN-0984-01,REQ-0984,parsed_scenario,1,artifacts/REQ-0984/RUN-0984-01/parsed_scenario_v1.json,2026-04-12 00:44:00,system,1
ART-0984-01-02,RUN-0984-01,REQ-0984,validation_report,1,artifacts/REQ-0984/RUN-0984-01/validation_report_v1.json,2026-04-12 00:54:00,system,1
ART-0984-01-03,RUN-0984-01,REQ-0984,optimization_result,1,artifacts/REQ-0984/RUN-0984-01/optimization_result_v1.json,2026-04-12 01:04:00,system,1
ART-0984-01-04,RUN-0984-01,REQ-0984,decision_audit,1,artifacts/REQ-0984/RUN-0984-01/decision_audit_v1.json,2026-04-12 01:14:00,system,1
ART-0984-01-05,RUN-0984-01,REQ-0984,sensitivity_report,1,artifacts/REQ-0984/RUN-0984-01/sensitivity_report_v1.json,2026-04-12 01:24:00,system,1
ART-0984-01-06,RUN-0984-01,REQ-0984,recommendation_packet,1,artifacts/REQ-0984/RUN-0984-01/recommendation_packet_v1.json,2026-04-12 01:34:00,system,1
ART-0985-01-01,RUN-0985-01,REQ-0985,parsed_scenario,1,artifacts/REQ-0985/RUN-0985-01/parsed_scenario_v1.json,2026-02-25 01:46:00,system,1
ART-0985-01-02,RUN-0985-01,REQ-0985,validation_report,1,artifacts/REQ-0985/RUN-0985-01/validation_report_v1.json,2026-02-25 01:56:00,system,1
ART-0985-01-03,RUN-0985-01,REQ-0985,optimization_result,1,artifacts/REQ-0985/RUN-0985-01/optimization_result_v1.json,2026-02-25 02:06:00,system,1
ART-0985-01-04,RUN-0985-01,REQ-0985,decision_audit,1,artifacts/REQ-0985/RUN-0985-01/decision_audit_v1.json,2026-02-25 02:16:00,system,1
ART-0985-01-05,RUN-0985-01,REQ-0985,sensitivity_report,1,artifacts/REQ-0985/RUN-0985-01/sensitivity_report_v1.json,2026-02-25 02:26:00,system,1
ART-0985-01-06,RUN-0985-01,REQ-0985,recommendation_packet,1,artifacts/REQ-0985/RUN-0985-01/recommendation_packet_v1.json,2026-02-25 02:36:00,system,1
ART-0986-01-01,RUN-0986-01,REQ-0986,parsed_scenario,1,artifacts/REQ-0986/RUN-0986-01/parsed_scenario_v1.json,2026-01-19 00:26:00,system,1
ART-0986-01-02,RUN-0986-01,REQ-0986,validation_report,1,artifacts/REQ-0986/RUN-0986-01/validation_report_v1.json,2026-01-19 00:36:00,system,1
ART-0986-01-03,RUN-0986-01,REQ-0986,optimization_result,1,artifacts/REQ-0986/RUN-0986-01/optimization_result_v1.json,2026-01-19 00:46:00,system,1
ART-0986-01-04,RUN-0986-01,REQ-0986,decision_audit,1,artifacts/REQ-0986/RUN-0986-01/decision_audit_v1.json,2026-01-19 00:56:00,system,1
ART-0986-01-05,RUN-0986-01,REQ-0986,sensitivity_report,1,artifacts/REQ-0986/RUN-0986-01/sensitivity_report_v1.json,2026-01-19 01:06:00,system,1
ART-0986-01-06,RUN-0986-01,REQ-0986,recommendation_packet,1,artifacts/REQ-0986/RUN-0986-01/recommendation_packet_v1.json,2026-01-19 01:16:00,system,1
ART-0987-01-01,RUN-0987-01,REQ-0987,parsed_scenario,1,artifacts/REQ-0987/RUN-0987-01/parsed_scenario_v1.json,2026-03-17 14:40:00,system,1
ART-0987-01-02,RUN-0987-01,REQ-0987,validation_report,1,artifacts/REQ-0987/RUN-0987-01/validation_report_v1.json,2026-03-17 14:50:00,system,1
ART-0987-01-03,RUN-0987-01,REQ-0987,optimization_result,1,artifacts/REQ-0987/RUN-0987-01/optimization_result_v1.json,2026-03-17 15:00:00,system,1
ART-0987-01-04,RUN-0987-01,REQ-0987,decision_audit,1,artifacts/REQ-0987/RUN-0987-01/decision_audit_v1.json,2026-03-17 15:10:00,system,1
ART-0987-01-05,RUN-0987-01,REQ-0987,sensitivity_report,1,artifacts/REQ-0987/RUN-0987-01/sensitivity_report_v1.json,2026-03-17 15:20:00,system,1
ART-0987-01-06,RUN-0987-01,REQ-0987,recommendation_packet,1,artifacts/REQ-0987/RUN-0987-01/recommendation_packet_v1.json,2026-03-17 15:30:00,system,1
ART-0988-01-01,RUN-0988-01,REQ-0988,parsed_scenario,1,artifacts/REQ-0988/RUN-0988-01/parsed_scenario_v1.json,2026-01-27 20:47:00,system,1
